architecture,concentration_nM,k_mean,fold_repression,prob_U,prob_S,prob_W,prob_D
native_asymmetric,3.180625692794119,0.07497569095577934,2.0006484513556533,0.40384540439218225,0.5352004454694199,0.02621389936993073,0.034740250768467144
native_asymmetric,3.409285069746811,0.07272920800130678,2.0624451182983434,0.3862570309742411,0.5486918036605054,0.026874700587453292,0.038176464777800075
native_asymmetric,3.6543830709572545,0.07050722514710114,2.127441544991324,0.36889510887658655,0.5617016836823049,0.027511919200765914,0.04189128824034274
native_asymmetric,3.9171014908092565,0.06831433113048696,2.195732542758642,0.35179804323645064,0.5741785998438667,0.02812303346174038,0.045900323457942295
native_asymmetric,4.19870708444391,0.0661548314354549,2.267408090161186,0.3350019952483504,0.5860730211467066,0.028705617362287633,0.05021936624265542
native_asymmetric,4.500557675700498,0.06403271654919576,2.3425524963439015,0.31854062116252174,0.5973376823314137,0.02925735586929369,0.054864340636771015
native_asymmetric,4.8241087041653685,0.06195163592112645,2.4212435679821604,0.3024448560586217,0.6079278594343515,0.029776058421274322,0.05985122608575251
native_asymmetric,5.170920242896756,0.05991487786761956,2.5035517944544807,0.28674274426875757,0.6178016086846191,0.03025967062945069,0.0651959764171727
native_asymmetric,5.542664520663101,0.0579253555015012,2.5895395669364962,0.2714593170102947,0.626919968831832,0.030706284187681523,0.07091442997019175
native_asymmetric,5.941133984965034,0.055985598610003115,2.6792604477609183,0.2566165165489183,0.6352471281550508,0.031114145052492236,0.0770222102435387
native_asymmetric,6.3682499447185865,0.05409775126366957,2.772758506521056,0.24223316509013493,0.6427505584142769,0.03148166000396454,0.08353461649162357
native_asymmetric,6.826071834272386,0.05226357481599251,2.8700677389197726,0.22832497562752233,0.6494011188299827,0.03180740173861136,0.09046650380388366
native_asymmetric,7.316807143427193,0.050484455852187714,2.971211583208534,0.21490460118233964,0.6551731337859658,0.03209011267523093,0.09783215235646374
native_asymmetric,7.842822061337682,0.0487614185671283,3.0762025471736383,0.20198171826474162,0.6600444483306701,0.032328707673338904,0.1056451257312494
native_asymmetric,8.406652885618325,0.04709514099733583,3.1850419559946848,0.18956313997455446,0.6639964656974847,0.03252227587089716,0.1139181184570637
native_asymmetric,9.01101825166502,0.04548597449933673,3.2977198279480033,0.17765295393328745,0.6670141709812737,0.03267008184398071,0.12266279324145797
native_asymmetric,9.658832241158699,0.04393396585490229,3.4142148809282262,0.1662526801848196,0.6690861448117436,0.03277156627649351,0.13188960872694347
native_asymmetric,10.353218432956616,0.04243888139036083,3.534494668232928,0.1553614443007308,0.6702045703771212,0.03282634630418548,0.14160763901796247
native_asymmetric,11.097524964120721,0.041000232519449745,3.6585158371685527,0.1449761611539544,0.670365236503501,0.032834215665477555,0.15182438667706696
native_asymmetric,11.895340673703195,0.039617302154042716,3.7862244990019684,0.13509172515599166,0.6695675387203333,0.03279514475364893,0.16254559137002614
native_asymmetric,12.75051240713013,0.03828917147144561,3.9175566938517705,0.12570120316208702,0.6678144793789077,0.03270928062264032,0.17377503683636503
native_asymmetric,13.66716356462006,0.03701474657789351,4.052438929558556,0.11679602671037524,0.6651126669785141,0.03257694695404962,0.18551435935706112
native_asymmetric,14.649713983072848,0.03579278466271127,4.190788769678186,0.10836618075139674,0.6614723139358092,0.032398643947876324,0.19776286136491777
native_asymmetric,15.702901247293775,0.03462191929403219,4.332515442777767,0.10040038652271165,0.6569072311484434,0.03217504805625025,0.21051733427259472
native_asymmetric,16.831803533309568,0.033500684563069344,4.477520443428722,0.09288627671146661,0.6514348168950151,0.0319070114397558,0.22377189495376237
native_asymmetric,18.04186409392072,0.032427537838228444,4.625698094881775,0.08581056151103333,0.6450760369187872,0.03159556099194055,0.23751784057823885
native_asymmetric,19.338917504552303,0.031400880941729825,4.776936044512665,0.07915918460455298,0.6378553919979508,0.03124189675091999,0.2517435266465761
native_asymmetric,20.729217795953698,0.030419079609167267,4.93111566580059,0.07291746849007698,0.6298008689418318,0.03084738949919173,0.26643427306889944
native_asymmetric,22.21946860939524,0.029480481136146,5.088112344818046,0.06707024889331174,0.6209438707955283,0.030413577345087064,0.281572302966073
native_asymmetric,23.81685551976158,0.028583430155680354,5.247795634849328,0.06160199829192661,0.6113191221030905,0.029942161082600307,0.29713671852238255
native_asymmetric,25.529080682395165,0.027726282525415518,5.41002926961093,0.056496938799207426,0.6009645453805453,0.029434998141087895,0.31310351767915945
native_asymmetric,27.364399970746693,0.02690741733515393,5.574671033329847,0.05173914482594885,0.5899211054840222,0.02889409496248268,0.3294456547275462
native_asymmetric,29.331662783900423,0.026125247072838753,5.741572494292246,0.047312636060740695,0.5782326193129401,0.028321597680633758,0.3461331469456855
native_asymmetric,31.440354715915,0.025378226011344124,5.910578616998275,0.04320146138457102,0.5659455292403408,0.027719781024016656,0.3631332283510714
